brand,seed,channel,planted,n,point_forest,ai_lo,ai_hi,ai_se,dr_ate,dr_se,ldml_ate,ldml_lo,ldml_hi,ldml_se,t_forest,t_ldml
Fabhalta,1005,peer_influence_score,0.093,3404,0.10314335852358932,-0.07021503465303501,0.27650175170021357,0.0884497843718682,0.0948998582071013,0.023855742456496385,0.10640784302634367,0.07151096691505038,0.14130471913763695,0.01780485579661432,2.5,1.1
Fabhalta,1005,rep_training_score,0.0,3404,0.004147024923749156,-0.1537546969841662,0.16204874683166445,0.08056358275351758,0.007959422169142433,0.020619532425633916,0.004766665742635038,-0.02894680553061222,0.03848013701588229,0.017201066723253496,2.5,1.1
Fabhalta,1006,engagement_score,0.138,3404,0.12613073215646167,-0.023369371457707427,0.27563083577063074,0.07627696407391621,0.12066781474519953,0.020403402341475283,0.13128352647885005,0.09712673079109443,0.16544032216660567,0.017427256805318907,2.5,1.1
Fabhalta,1006,peer_influence_score,0.093,3404,0.1077789517733184,-0.05903405946416651,0.27459196301080324,0.08511024245214957,0.11715170440436933,0.023469448525404817,0.10491301521825007,0.06973089818745073,0.1400951322490494,0.017950389552211864,2.2,1.0
Fabhalta,1006,rep_training_score,0.0,3404,0.005260938659012692,-0.1599929815104794,0.17051485882850476,0.08431477321496317,0.0036465298339159683,0.019925901723806698,0.007311996472417358,-0.02590385422985759,0.040527847174692294,0.01694717401150089,2.2,1.0
Fabhalta,1007,engagement_score,0.138,3404,0.10551653688378304,-0.04627570646725235,0.2573087802348184,0.07744644460359239,0.09733237193085507,0.020426087844530177,0.10292984151006533,0.06867757291288071,0.13718211010724995,0.017475968368481334,3.1,1.4
Fabhalta,1007,peer_influence_score,0.093,3404,0.08374506253001025,-0.07817487086199508,0.24566499592201557,0.0826137283092982,0.07345370142336023,0.022470255667756723,0.0889400566676368,0.05476215511189138,0.1231179582233822,0.017438025303187374,3.1,1.2
Fabhalta,1007,rep_training_score,0.0,3404,0.006411860476152178,-0.14758238685922914,0.16040610781153344,0.07856993665974543,0.010009891843960658,0.020416025254246878,0.0005676343200905005,-0.033005737121641295,0.03414100576182229,0.01712958590390143,2.8,1.1
Fabhalta,1008,engagement_score,0.138,3404,0.13769985904414137,-0.008295553637067882,0.2836952717253506,0.0744888236116629,0.13459857943762346,0.02033832903168368,0.1389094258813294,0.10479423528369133,0.17302461647896747,0.017406029328464367,2.7,1.1
Fabhalta,1008,peer_influence_score,0.093,3404,0.08621109545787066,-0.06863160026902283,0.2410537911847641,0.07900282644318643,0.09908734061060065,0.022630694554026345,0.09589766835522147,0.0610877785833812,0.13070755812706172,0.017760474195656774,2.7,1.2
Fabhalta,1008,rep_training_score,0.0,3404,-0.040188929068106734,-0.19662209658555313,0.11624423844933965,0.07981430654718474,-0.03658923591799903,0.01943272173148839,-0.03512198857761524,-0.06799786484935569,-0.002246112305874799,0.016773714482031896,3.0,1.1
Fabhalta,1009,engagement_score,0.138,3404,0.11711953152848123,-0.05409241336474083,0.28833147642170326,0.08735463758172193,0.11436384814472207,0.020676210999653805,0.12287536520606017,0.0878571621228929,0.15789356828922743,0.017866758450352346,2.8,1.1
Fabhalta,1009,peer_influence_score,0.093,3404,0.10981410840965325,-0.04779509799388876,0.26742331481319526,0.08041433740800444,0.0913940017643682,0.023288198363549995,0.11135657849224276,0.07658098921219908,0.14613216777228644,0.01774297362316302,2.8,1.1
Fabhalta,1009,rep_training_score,0.0,3404,0.0060381682171934264,-0.14523769263712016,0.157314029071507,0.07718297930692276,0.012163496934274258,0.0203823454892051,0.009837997353401906,-0.023661967301883538,0.04333796200868734,0.017092132773626905,2.7,1.1
Fabhalta,1010,engagement_score,0.138,3404,0.13935015227204522,-0.02495639465271285,0.30365669919680327,0.0838314106405822,0.1346121523187171,0.02049672704857781,0.14349859996376946,0.10879250004581789,0.17820469988172102,0.017707519215510514,2.7,1.1
Fabhalta,1010,peer_influence_score,0.093,3404,0.10480451905915333,-0.0644249728514181,0.2740340109697247,0.08634316340023154,0.08641100140921398,0.02366689618113885,0.11253199104295705,0.07741719839101026,0.14764678369490383,0.017916039748142206,2.7,1.1
Fabhalta,1010,rep_training_score,0.0,3404,-0.00891660704136298,-0.16244420411905144,0.14461099003632544,0.07833184542047121,-0.009833292135411197,0.020474160936361157,-0.013126178501150792,-0.04656153414683004,0.020309177144528456,0.017059168387487254,2.7,1.1
Fabhalta,1011,engagement_score,0.138,3404,0.11499539802801793,-0.05371609861703615,0.283706894673072,0.08607887524722599,0.12032218175039211,0.02117478321738986,0.1175369948486476,0.0825014337468207,0.1525725559504745,0.017875614745058038,2.6,1.2
Fabhalta,1011,peer_influence_score,0.093,3404,0.08485727557822126,-0.07927341107970104,0.2489879622361435,0.08374168436661197,0.07620166157474344,0.023630313820151638,0.08878560500409749,0.05391553993730955,0.12365567007088543,0.017791176440913485,2.7,1.1
Fabhalta,1011,rep_training_score,0.0,3404,0.010506152632922438,-0.13879499864038625,0.15980730390623105,0.07617545591312322,0.018853035003650577,0.020441225206445753,0.014573394845013679,-0.018612760993440572,0.047759550683467926,0.01693202329237803,2.7,1.1
Kisqali,427,engagement_score,0.138,3378,0.11373425716065237,-0.05103528924576263,0.27850380356706733,0.08406763920480936,0.1069207228667555,0.023572530297360596,0.11517437813038744,0.08017614831320499,0.1501726079475699,0.017856567821268154,2.8,1.2
Kisqali,427,peer_influence_score,0.093,3378,0.12004643155352202,-0.026308890792377332,0.26640175389942133,0.07467245436441655,0.1107208320037049,0.02489457902219004,0.12156096668257138,0.08622704350729699,0.15689488985784578,0.018027843089966886,2.8,1.2
Kisqali,427,rep_training_score,0.0,3378,-0.0105160520560322,-0.16208165474368502,0.14104955063162056,0.07733080948816039,-0.010927338828810943,0.019947933757121263,-0.006939988150529668,-0.04011088320626628,0.026230906905206942,0.016924237035672286,2.7,1.2
Kisqali,1001,engagement_score,0.138,3378,0.11282258426324669,-0.0483593720983453,0.27400454062483864,0.08223720250044998,0.138992415580953,0.024853090420694186,0.11292110262390613,0.07824472450975564,0.14759748073805662,0.017692354751247127,2.7,1.0
Kisqali,1001,peer_influence_score,0.093,3378,0.09235601921574813,-0.06092974780123345,0.24564178623272967,0.07820846047018289,0.10412132920834,0.022626742082006192,0.09413690242205654,0.05977722449246259,0.12849658035165049,0.01753077005527586,2.7,1.1
Kisqali,1001,rep_training_score,0.0,3378,0.011342205348670231,-0.13117051464168047,0.1538549253390209,0.07271190694846982,0.007015880011544366,0.019333235375568338,0.015292811711739587,-0.017580762347906967,0.048166385771386135,0.016772539862440896,2.8,1.2
Kisqali,1002,engagement_score,0.138,3378,0.14321460074531514,-0.015095047819104368,0.30152424930973465,0.0807717124214626,0.15014096638786556,0.0254208781962961,0.14068824613367029,0.10629843389414671,0.17507805837319385,0.017546144985717094,2.7,1.1
Kisqali,1002,peer_influence_score,0.093,3378,0.10129042670839133,-0.05157620168601473,0.25415705510279735,0.07799461030631483,0.10651722872262397,0.02288216947459212,0.10398253155261326,0.0697406103877457,0.13822445271748082,0.017470688969268545,2.7,1.1
Kisqali,1002,rep_training_score,0.0,3378,0.004784721549110397,-0.1421268804610201,0.15169632355924084,0.07495627573268207,0.0011377921677203336,0.01941635856953311,0.0010101506548830254,-0.031379682240740905,0.03339998355050695,0.016525728610888156,2.2,1.1
Kisqali,1003,engagement_score,0.138,3378,0.13303944828839176,-0.019159293064057697,0.28523818964084113,0.07765384535249087,0.16994377383519288,0.02363112711552647,0.13752449155630012,0.10319827950492452,0.1718507036076757,0.017513695313861058,2.5,1.1
Kisqali,1003,peer_influence_score,0.093,3378,0.11687060416966771,-0.03267759641809781,0.2664188047574332,0.07630150379688887,0.11861738653284093,0.02384151900906017,0.11640155593172735,0.08229581000310666,0.15050730186034803,0.0174012105312355,2.5,0.9
Kisqali,1003,rep_training_score,0.0,3378,-0.011375770768766355,-0.1590628702180579,0.13631132868052515,0.07535194495883166,-0.015453852691434945,0.018962504662865812,-0.0022363110787385326,-0.034848242854271974,0.0303756206967949,0.016639046448185882,2.5,1.1
Kisqali,1004,engagement_score,0.138,3378,0.14123940285972478,-0.012345106380811183,0.2948239121002607,0.07836088277158966,0.1631562943430021,0.022329094957585494,0.14124811790103975,0.10749717633147549,0.174999059470604,0.01722018457266938,2.6,1.1
Kisqali,1004,peer_influence_score,0.093,3378,0.1543061912754241,-0.0017868588942445696,0.3103992414450928,0.07964077410078382,0.16432840380145378,0.025170484844142964,0.15622763022005137,0.1215622191762648,0.19089304126383794,0.017686759204364425,2.3,1.0
Kisqali,1004,rep_training_score,0.0,3378,0.01912572380291651,-0.13339939260161987,0.17165084020745286,0.07782036629475662,0.018474533567513447,0.01900600921493384,0.021135146212527763,-0.011584019977969828,0.05385431240302535,0.016693758889746033,2.7,1.5
Kisqali,1005,engagement_score,0.138,3378,0.13063882194214194,-0.020021897334285388,0.28129954121856926,0.07686912579844697,0.15216614904400425,0.026197694784029592,0.12901939900742204,0.09432026686471914,0.16371853115012494,0.01770396416281382,2.6,1.1
Kisqali,1005,peer_influence_score,0.093,3378,0.11241683965862377,-0.040079959793508826,0.2649136391107563,0.07780591860469507,0.1002801383710454,0.022945925202107757,0.1132910559864778,0.07851338357073892,0.1480687284022167,0.01774403646702731,2.6,1.1
Kisqali,1005,rep_training_score,0.0,3378,0.0141128991702511,-0.13244324550827113,0.1606690438487733,0.07477491662016356,0.010040609777105927,0.019195379027648195,0.01915840261594119,-0.013555909443091301,0.051872714674973674,0.016691282246550858,2.5,1.1
Kisqali,1006,engagement_score,0.138,3378,0.144123461782981,-0.012459418047593068,0.30070634161355503,0.07989069178340728,0.14296405050929376,0.023083009920013657,0.14039019127438165,0.10633143603524312,0.1744489465135202,0.01737723524911154,2.6,1.2
Kisqali,1006,peer_influence_score,0.093,3378,0.07734111280221108,-0.0580168121170246,0.21269903772144672,0.0690614342504432,0.0949927092717635,0.024501443358235016,0.08277161772609752,0.048201588503110154,0.11734164694908489,0.01763809411584669,2.7,1.1
Kisqali,1006,rep_training_score,0.0,3378,-0.0006688353440771701,-0.14368560420045695,0.1423479335123026,0.07296907946083692,-0.0006358668120140808,0.01932716880169103,0.0034564392301665125,-0.029349005689708916,0.03626188415004193,0.016737779458520965,2.5,1.1
Kisqali,1007,engagement_score,0.138,3378,0.11446940972362538,-0.047421192977276705,0.27636001242452746,0.08259876339611445,0.11955141972811417,0.024222268211824934,0.1157796045785441,0.08161505671109642,0.14994415244599177,0.01743121207171829,2.7,1.2
Kisqali,1007,peer_influence_score,0.093,3378,0.0927303421844102,-0.051730768613819755,0.23719145298264013,0.0737060021501568,0.09997841228611064,0.02284504205952673,0.09640092248891222,0.062081794821724476,0.13072005015609994,0.01751008076571439,2.5,1.1
Kisqali,1007,rep_training_score,0.0,3378,-0.01824133585184417,-0.1629229896955052,0.1264403179918168,0.0738185261788793,-0.01447438110460632,0.0193259003811578,-0.015188049106800307,-0.04777515867554157,0.01739906046194095,0.016626381824249945,2.4,0.9
Kisqali,1008,engagement_score,0.138,3378,0.12803884120511966,-0.026395626840934633,0.28247330925117387,0.07879454318857604,0.12299229971581907,0.02427820932354453,0.12263460708791145,0.08793466479827855,0.15733454937754432,0.017704377510679586,2.4,1.1
Kisqali,1008,peer_influence_score,0.093,3378,0.1252416176379223,-0.03480839836841548,0.28529163364426,0.0816596713033187,0.11807211116555784,0.023353522300924204,0.13426458219232337,0.0993099834193466,0.16921918096530014,0.017834306675374736,2.7,1.1
Kisqali,1008,rep_training_score,0.0,3378,-0.030944480455534586,-0.18357603792896704,0.12168707701789785,0.07787467396004846,-0.02699024828100095,0.01928884147503608,-0.02572143203495026,-0.05850774998219499,0.007064885912294455,0.016728020619694552,2.6,1.1
Kisqali,1009,engagement_score,0.138,3378,0.14290613574248512,-0.018403783784084055,0.30421605526905426,0.08230249102869702,0.13615333063296764,0.024832824725591566,0.1439507909955393,0.10932663343475799,0.17857494855632064,0.01766571112219013,2.4,1.0
Kisqali,1009,peer_influence_score,0.093,3378,0.07460265389975666,-0.08894147733055661,0.23814678513006993,0.08344241589657427,0.0919743015880635,0.023978211572506566,0.07518974233071536,0.04084781300647489,0.10953167165495582,0.017521714477982873,2.4,1.0
Kisqali,1009,rep_training_score,0.0,3378,0.0139239464762104,-0.12690290009882413,0.1547507930512449,0.07185175165208878,0.014516891846526622,0.01915206580335,0.01623639171382955,-0.01613522548278973,0.04860800891044882,0.016516434716128695,2.2,1.0
Kisqali,1010,engagement_score,0.138,3378,0.1371122004992548,-0.029539777632384356,0.3037641786308939,0.08502808119518476,0.11644921776012844,0.025670929294269,0.13787704334871953,0.10299283740427563,0.17276124929316342,0.01779839130698628,2.6,1.1
Kisqali,1010,peer_influence_score,0.093,3378,0.09840757163307494,-0.04506795396221487,0.2418830972283647,0.0732031433206374,0.10870205750866462,0.024516298172734034,0.09508400913704905,0.06030426971581084,0.12986374855828725,0.017745091081048606,2.6,1.2
Kisqali,1010,rep_training_score,0.0,3378,0.00025423577647899146,-0.1404950219390113,0.14100349349196925,0.07181216477215413,-0.0023522653747572496,0.01933898928027421,0.00616847516432312,-0.02615408962546201,0.03849103995410824,0.01649140751806737,2.8,1.2
Kisqali,1011,engagement_score,0.138,3378,0.1413078686451326,-0.007214815379008477,0.2898305526692736,0.07577827144995573,0.13460187484329986,0.0237387447386827,0.13651872234265006,0.10158904732785475,0.17144839735744535,0.017821590238553425,2.7,1.2
Kisqali,1011,peer_influence_score,0.093,3378,0.10390708649922895,-0.056122238582806405,0.26393641158126424,0.08164911451538667,0.11351494082465251,0.025375422351234796,0.10786023981965635,0.07254669495506112,0.14317378468425157,0.01801744580162899,2.9,1.1
Kisqali,1011,rep_training_score,0.0,3378,-0.0012683507052108226,-0.1440686414915279,0.1415319400811062,0.07285862943723306,0.0035406086044647562,0.019511344950559284,0.0003554609386773134,-0.03307239879311204,0.03378332067046665,0.017055343871348674,2.7,1.2
